id,source,dateTimeOcurred,nercRegion,areaAffected,disturbanceType,energyLossInMegaWatts,numCustomersAffected,restorationDateTime
35,2017_Annual_Summary.xls,Tue Mar 28 16:07:00 EDT 2017,[WECC],Oregon: Josephine County;,Suspicious Activity,0,0,Tue Mar 28 16:08:00 EDT 2017
36,2017_Annual_Summary.xls,Wed Mar 29 03:30:00 EDT 2017,[TRE],Texas,Severe Weather,,175000,Fri Mar 31 06:00:00 EDT 2017
37,2017_Annual_Summary.xls,Fri Mar 31 19:15:00 EDT 2017,[SERC],Mississippi: DeSoto County;,Vandalism,0,0,Fri Mar 31 21:07:00 EDT 2017
38,2017_Annual_Summary.xls,Mon Apr 03 11:00:00 EDT 2017,[SERC],"Alabama, Georgia",Severe Weather,290,86330,Mon Apr 03 20:00:00 EDT 2017
39,2017_Annual_Summary.xls,Thu Apr 06 19:00:00 EDT 2017,[WECC],California,Severe Weather,,100000,
40,2017_Annual_Summary.xls,Fri Apr 07 04:16:00 EDT 2017,[WECC],California: Fresno County,Fuel Supply Deficiency,0,0,
41,2017_Annual_Summary.xls,Fri Apr 07 08:15:00 EDT 2017,[WECC],"Oregon: Multnomah County, Washington County, Marion County, Clackamas County",Severe Weather,,153867,Sat Apr 08 00:14:00 EDT 2017
42,2017_Annual_Summary.xls,Fri Apr 07 04:33:00 EDT 2017,[WECC],Oregon,Severe Weather,100,64852,Fri Apr 07 08:20:00 EDT 2017
43,2017_Annual_Summary.xls,Thu Apr 13 07:50:00 EDT 2017,[WECC],Washington: Pierce County,Sabotage,53,10000,Thu Apr 13 08:07:00 EDT 2017
44,2017_Annual_Summary.xls,Mon Apr 17 09:25:00 EDT 2017,[WECC],Utah: Emery County,Sabotage,0,0,Mon Apr 17 09:26:00 EDT 2017
45,2017_Annual_Summary.xls,Thu Apr 20 16:00:00 EDT 2017,[WECC],Wyoming: Converse County, Vandalism,0,0,Thu Apr 20 18:00:00 EDT 2017
46,2017_Annual_Summary.xls,Fri Apr 21 10:34:00 EDT 2017,[SERC],Kentucky: Bullitt County, Vandalism,0,0,Fri Apr 21 15:55:00 EDT 2017
47,2017_Annual_Summary.xls,Fri Apr 21 09:06:00 EDT 2017,[WECC],"California: San Francisco, City and County of[10]",System Operations,130,88000,Fri Apr 21 17:45:00 EDT 2017
48,2017_Annual_Summary.xls,Sun Apr 23 23:55:00 EDT 2017,[WECC],Oregon: Multnomah County,Vandalism,0,0,Sun Apr 23 23:56:00 EDT 2017
49,2017_Annual_Summary.xls,Mon Apr 24 05:32:00 EDT 2017,[SERC],North Carolina: Mecklenburg County,Severe Weather,240,74698,Mon Apr 24 06:33:00 EDT 2017
50,2017_Annual_Summary.xls,Sun Apr 30 01:00:00 EDT 2017,[SERC],"Arkansas, Louisiana, Mississippi",Severe Weather,,145174,Sun Apr 30 17:45:00 EDT 2017
51,2017_Annual_Summary.xls,Mon May 01 23:14:00 EDT 2017,[RFC],Ohio,Severe Weather,,92390,Mon May 01 23:34:00 EDT 2017
52,2017_Annual_Summary.xls,Wed May 03 19:05:00 EDT 2017,[WECC],California,Generation Inadequacy,878,,Wed May 03 21:00:00 EDT 2017
53,2017_Annual_Summary.xls,Wed May 03 18:58:00 EDT 2017,[WECC],California,Generation Inadequacy,572,0,Wed May 03 21:15:00 EDT 2017
54,2017_Annual_Summary.xls,Wed May 03 23:00:00 EDT 2017,[RFC],"Pennsylvania: Philadelphia County, Montgomery County",Vandalism,0,0,
55,2017_Annual_Summary.xls,Thu May 04 05:00:00 EDT 2017,[SERC],Alabama: Georgia,Severe Weather,200,60377,Thu May 04 22:00:00 EDT 2017
56,2017_Annual_Summary.xls,Sun May 07 23:30:00 EDT 2017,[SERC],Kentucky: Daviess County,Generation Inadequacy,80,0,Mon May 08 05:00:00 EDT 2017
57,2017_Annual_Summary.xls,Sun May 07 05:15:00 EDT 2017,[WECC],California: Fresno County,Fuel Supply Deficiency,0,0,
58,2017_Annual_Summary.xls,Thu May 11 11:05:00 EDT 2017,[WECC],Washington: Yakima County,Vandalism,0,0,Thu May 11 13:05:00 EDT 2017
59,2017_Annual_Summary.xls,Fri May 19 05:30:00 EDT 2017,[SERC],Missouri: St. Louis County,Severe Weather,,70696,
60,2017_Annual_Summary.xls,Sun May 21 16:44:00 EDT 2017,[WECC],"Idaho: Lincoln County, Jerome County",Vandalism,21,9598,Sun May 21 17:43:00 EDT 2017
61,2017_Annual_Summary.xls,Tue May 23 05:02:00 EDT 2017,[SERC],Tennessee: Davidson County,Vandalism,10,4700,Tue May 23 08:40:00 EDT 2017
62,2017_Annual_Summary.xls,Sat May 27 23:00:00 EDT 2017,[SERC],"Tennessee: Shelby County, Putnam County, Knox County, Davidson County, Hamilton County; Alabama: Madison County",Severe Weather,,116000,
63,2017_Annual_Summary.xls,Sat May 27 23:10:00 EDT 2017,[SERC],Tennessee: Shelby County,Severe Weather,391,188000,
64,2017_Annual_Summary.xls,Sun May 28 19:30:00 EDT 2017,[SERC],Louisiana: Texas,Severe Weather,,103000,Mon May 29 22:00:00 EDT 2017
65,2017_Annual_Summary.xls,Sun May 28 16:27:00 EDT 2017,[WECC],Nevada: Clark County,Vandalism,0,0,Sun May 28 16:28:00 EDT 2017
66,2017_Annual_Summary.xls,Sun May 28 19:30:00 EDT 2017,[TRE],Texas: Louisiana,Severe Weather,,103000,Mon May 29 22:00:00 EDT 2017
67,2017_Annual_Summary.xls,Wed Jun 07 13:12:00 EDT 2017,[WECC],Washington: Yakima County,Vandalism ,0,0,Wed Jun 07 13:13:00 EDT 2017
68,2017_Annual_Summary.xls,Sun Jun 11 13:25:00 EDT 2017,[MRO],Wisconsin,Severe Weather,,53610,Sun Jun 11 19:15:00 EDT 2017
69,2017_Annual_Summary.xls,Sun Jun 11 14:39:00 EDT 2017,[RFC],Michigan,Transmission Interruption,63,,Sun Jun 11 17:55:00 EDT 2017
70,2017_Annual_Summary.xls,Sun Jun 11 07:00:00 EDT 2017,[MRO],Minnesota,Severe Weather,,70000,Sun Jun 11 11:22:00 EDT 2017
71,2017_Annual_Summary.xls,Thu Jun 15 17:00:00 EDT 2017,[SERC],"Alabama, Georgia",Severe Weather,275,82713,Thu Jun 15 22:00:00 EDT 2017
72,2017_Annual_Summary.xls,Fri Jun 16 20:00:00 EDT 2017,[SERC],Arkansas,Severe Weather,,76000,Sat Jun 17 06:00:00 EDT 2017
73,2017_Annual_Summary.xls,Fri Jun 16 20:00:00 EDT 2017,[MRO],"Nebraska: Cass County, Douglas County, Sarpy County",Severe Weather,,76000,
74,2017_Annual_Summary.xls,Sat Jun 17 21:00:00 EDT 2017,[MRO],"Kansas, Missouri: Jackson County, Platte County, Clay County, Cass County",Severe Weather,,84737,Sun Jun 18 07:00:00 EDT 2017
75,2017_Annual_Summary.xls,Wed Jun 21 00:00:00 EDT 2017,[WECC],Oregon: Baker County,Physical Attack,0,0,Wed Jun 21 01:00:00 EDT 2017
76,2017_Annual_Summary.xls,Thu Jun 22 18:00:00 EDT 2017,[RFC],"Michigan: Wayne County, Monroe County",Severe Weather,,118631,Sun Jun 25 12:45:00 EDT 2017
77,2017_Annual_Summary.xls,Thu Jun 29 04:00:00 EDT 2017,[SERC],Louisiana: Orleans Parish,Vandalism ,130,6467,
78,2017_Annual_Summary.xls,Fri Jun 30 07:45:00 EDT 2017,[WECC],Idaho: Ada County,Vandalism ,0,0,Fri Jun 30 07:46:00 EDT 2017
79,2017_Annual_Summary.xls,Thu Jul 06 00:00:00 EDT 2017,[WECC],Idaho: Jerome County,Vandalism,0,0,
80,2017_Annual_Summary.xls,Fri Jul 07 03:30:00 EDT 2017,[RFC],"Michigan: Kent County, Ottawa County, Muskegon County, Barry County, Oceana County, Eaton County",Severe Weather,,160000,Sat Jul 08 19:30:00 EDT 2017
81,2017_Annual_Summary.xls,Sat Jul 08 18:52:00 EDT 2017,[WECC],California: Los Angeles County,Transmission Interruption,645,176867,Sun Jul 09 08:00:00 EDT 2017
82,2017_Annual_Summary.xls,Tue Jul 11 10:00:00 EDT 2017,[MRO],Minnesota,Vandalism,0,0,Tue Jul 11 12:00:00 EDT 2017
83,2017_Annual_Summary.xls,Wed Jul 12 12:25:00 EDT 2017,[SERC],Tennessee,Vandalism,0,0,Sat Jul 15 09:00:00 EDT 2017
84,2017_Annual_Summary.xls,Wed Jul 12 12:25:00 EDT 2017,[SERC],Tennessee: Shelby County,Vandalism,,,
85,2017_Annual_Summary.xls,Tue Jul 18 04:03:00 EDT 2017,[SERC],Missouri,Actual Physical Attack,,700,
86,2017_Annual_Summary.xls,Tue Jul 18 16:23:00 EDT 2017,[WECC],Nevada,Severe Weather,0,0,Tue Jul 18 18:39:00 EDT 2017
87,2017_Annual_Summary.xls,Thu Jul 20 01:00:00 EDT 2017,[WECC],Utah: Beaver County,Vandalism,0,0,Thu Jul 20 09:46:00 EDT 2017
88,2017_Annual_Summary.xls,Sat Jul 22 22:00:00 EDT 2017,[SERC],"Missouri: Clay County, Jackson County, Lafayette County, Platte County; Kansas: Johnson County, Miami County, Wyandotte County",Severe Weather,,112540,Sun Jul 23 12:00:00 EDT 2017
89,2017_Annual_Summary.xls,Sat Jul 22 22:00:00 EDT 2017,[SERC],Missouri,Severe Weather,,131000,
90,2017_Annual_Summary.xls,Sat Jul 22 22:00:00 EDT 2017,[SERC],Missouri,Severe Weather,,115000,
91,2017_Annual_Summary.xls,Sun Jul 23 04:00:00 EDT 2017,[SERC],Missouri: Illinois,Severe Weather,,82000,
92,2017_Annual_Summary.xls,Thu Jul 27 06:00:00 EDT 2017,[WECC],California: Butte County,Fuel Supply Deficiency,0,0,Thu Jul 27 11:29:00 EDT 2017
93,2017_Annual_Summary.xls,Sat Aug 05 13:20:00 EDT 2017,[WECC],California: Humboldt County;,Vandalism,0,0,Sat Aug 05 14:20:00 EDT 2017
94,2017_Annual_Summary.xls,Mon Aug 21 23:41:00 EDT 2017,[WECC],California: Plumas County;,System Operations,1,2,Tue Aug 22 00:21:00 EDT 2017
95,2017_Annual_Summary.xls,Fri Aug 25 18:30:00 EDT 2017,[TRE],Texas:,Severe Weather,,330000,Tue Sep 05 17:00:00 EDT 2017
96,2017_Annual_Summary.xls,Fri Aug 25 18:17:00 EDT 2017,[TRE],"Texas: Matagorda County, Nueces County, Aransas County, Refugio County, San Patricio County, Calhoun County, Victoria County, Jackson County, Live Oak County, Jim Wells County, Bee County, Lavaca County;",Severe Weather,,220400,Sat Sep 02 17:00:00 EDT 2017
97,2017_Annual_Summary.xls,Sat Aug 26 06:26:00 EDT 2017,[TRE],Texas:,Severe Weather,,1076868,Fri Sep 08 00:00:00 EDT 2017
98,2017_Annual_Summary.xls,Sat Aug 26 00:39:00 EDT 2017,[TRE],Texas:,Severe Weather,,,Sat Aug 26 00:52:00 EDT 2017
99,2017_Annual_Summary.xls,Sun Aug 27 05:10:00 EDT 2017,[TRE],Texas: Harris County;,Severe Weather,,1076868,Fri Sep 08 00:00:00 EDT 2017
100,2017_Annual_Summary.xls,Wed Aug 30 02:15:00 EDT 2017,[TRE],Texas:,Severe Weather,,78500,
101,2017_Annual_Summary.xls,Thu Aug 31 14:49:00 EDT 2017,[WECC],California: Los Angeles County;,Severe Weather,100,0,Thu Aug 31 17:14:00 EDT 2017
102,2017_Annual_Summary.xls,Fri Sep 01 15:41:00 EDT 2017,[WECC],California:,Severe Weather,337,0,Fri Sep 01 20:30:00 EDT 2017
103,2017_Annual_Summary.xls,Sat Sep 09 00:00:00 EDT 2017,[FRCC],"Florida: Hillsborough County, Pasco County, Polk County;",Severe Weather,1275,425000,
104,2017_Annual_Summary.xls,Sat Sep 09 12:30:00 EDT 2017,[FRCC],Florida:,Severe Weather,,3500000,
105,2017_Annual_Summary.xls,Sun Sep 10 20:37:00 EDT 2017,[FRCC],Florida:,Severe Weather,,452555,
106,2017_Annual_Summary.xls,Sun Sep 10 18:35:00 EDT 2017,[FRCC],"Florida: Alachua County, Bay County, Brevard County, Citrus County, Columbia County, Dixie County, Flagler County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Leon County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",Severe Weather,4500,1000000,Wed Sep 13 17:00:00 EDT 2017
107,2017_Annual_Summary.xls,Mon Sep 11 02:27:00 EDT 2017,[SERC],Georgia:,Severe Weather,132,39659,Fri Sep 15 20:44:00 EDT 2017
108,2017_Annual_Summary.xls,Mon Sep 11 17:30:00 EDT 2017,[SERC],North Carolina: South Carolina:,Severe Weather,365,265729,Wed Sep 13 09:30:00 EDT 2017
109,2017_Annual_Summary.xls,Mon Sep 11 00:30:00 EDT 2017,[FRCC],Florida:,Severe Weather,200,20000,
110,2017_Annual_Summary.xls,Mon Sep 11 12:55:00 EDT 2017,[SERC],South Carolina:,Severe Weather,687,154832,Tue Sep 12 08:00:00 EDT 2017
111,2017_Annual_Summary.xls,Wed Oct 04 02:30:00 EDT 2017,[SERC],Tennessee: Shelby County;,Vandalism,0,0,
112,2017_Annual_Summary.xls,Wed Oct 04 01:20:00 EDT 2017,[SERC],Mississippi:,Actual Physical Attack,,,Wed Oct 04 03:00:00 EDT 2017
113,2017_Annual_Summary.xls,Sun Oct 08 03:00:00 EDT 2017,[SERC],Alabama: Florida: Mississippi:,Severe Weather,306,91945,
114,2017_Annual_Summary.xls,Mon Oct 09 02:03:00 EDT 2017,[WECC],California:,Severe Weather/Transmission Interruption,177,117900,Tue Oct 17 13:30:00 EDT 2017
115,2017_Annual_Summary.xls,Mon Oct 09 06:44:00 EDT 2017,[WECC],California:,Severe Weather,100,,
116,2017_Annual_Summary.xls,Thu Oct 12 09:09:00 EDT 2017,[SERC],Mississippi: Coahoma County;,System Operations,,,
117,2017_Annual_Summary.xls,Mon Oct 16 15:55:00 EDT 2017,[WECC],Washington:,Transmission Interruption,0,0,Sat Oct 16 16:10:00 EST 17
118,2017_Annual_Summary.xls,Mon Oct 16 15:45:00 EDT 2017,[WECC],Washington: Montana:,Transmission Interruption,0,0,Mon Oct 16 16:09:00 EDT 2017
119,2017_Annual_Summary.xls,Thu Oct 19 16:01:00 EDT 2017,[WECC],Utah: Salt Lake County;,Suspected Physical Attack,0,0,Thu Oct 19 16:02:00 EDT 2017
120,2017_Annual_Summary.xls,Fri Oct 20 03:44:00 EDT 2017,[WECC],Washington:,Severe Weather,900,,Fri Oct 20 03:45:00 EDT 2017
121,2017_Annual_Summary.xls,Fri Oct 20 18:30:00 EDT 2017,[TRE],Texas:,Vandalism,0,0,Fri Oct 20 22:22:00 EDT 2017
122,2017_Annual_Summary.xls,Sun Oct 22 08:45:00 EDT 2017,[SERC],Louisiana: Mississippi: Arkansas: Texas:,Severe Weather,,,Sun Oct 22 14:00:00 EDT 2017
123,2017_Annual_Summary.xls,Mon Oct 23 17:50:00 EDT 2017,[SERC],North Carolina: South Carolina:,Severe Weather,440,115144,Tue Oct 24 18:17:00 EDT 2017
124,2017_Annual_Summary.xls,Wed Oct 25 12:00:00 EDT 2017,[WECC],California:,Suspicious Activity,,,Wed Oct 25 16:00:00 EDT 2017
125,2017_Annual_Summary.xls,Thu Oct 26 17:50:00 EDT 2017,[WECC],Montana: Big Horn County;,Actual Physical Attack,0,0,
126,2017_Annual_Summary.xls,Thu Oct 26 08:17:00 EDT 2017,[WECC],Washington: Whatcom County; Montana:,Transmission Interruption,0,0,Thu Oct 26 08:41:00 EDT 2017
127,2017_Annual_Summary.xls,Thu Oct 26 08:17:00 EDT 2017,[WECC],Washington: Clark County;,Transmission Interruption,0,0,Thu Oct 26 08:41:00 EDT 2017
128,2017_Annual_Summary.xls,Sun Oct 29 23:40:00 EDT 2017,[NPCC],Connecticut: Massachusetts: New Hampshire: Maine: Rhode Island: Vermont:,Severe Weather,,310453,Wed Nov 01 18:08:00 EDT 2017
129,2017_Annual_Summary.xls,Wed Nov 01 15:40:00 EDT 2017,[SERC],Kentucky: Daviess County;,Generation Inadequacy,0,0,Wed Nov 01 22:00:00 EDT 2017
130,2017_Annual_Summary.xls,Sun Nov 05 19:35:00 EST 2017,[RF],Ohio:,Severe Weather,,89216,Sun Nov 05 23:09:00 EST 2017
131,2017_Annual_Summary.xls,Tue Nov 07 12:29:00 EST 2017,[SERC],Louisiana:,Suspicious Activity,0,0,
132,2017_Annual_Summary.xls,Thu Nov 09 08:45:00 EST 2017,[WECC],Colorado: Weld County;,System Operations,0,0,Thu Nov 09 14:00:00 EST 2017
133,2017_Annual_Summary.xls,Mon Nov 13 16:33:00 EST 2017,[WECC],Washington: King County;,Severe Weather,85,68430,Thu Nov 16 06:00:00 EST 2017
134,2017_Annual_Summary.xls,Mon Nov 13 02:00:00 EST 2017,[WECC],"Washington: Island County, King County, Kitsap County, Thurston County, Skagit County, Whatcom County;",Severe Weather,,236100,Wed Nov 15 08:17:00 EST 2017
135,2017_Annual_Summary.xls,Thu Nov 16 15:05:00 EST 2017,[WECC],Oregon: Tillamook County;,Vandalism,0,0,Thu Nov 16 15:06:00 EST 2017
136,2017_Annual_Summary.xls,Fri Nov 24 17:06:00 EST 2017,[WECC],Nevada: Clark County;,Vandalism,0,0,Sun Nov 26 17:22:00 EST 2017
137,2017_Annual_Summary.xls,Mon Dec 04 21:53:00 EST 2017,[WECC],California:,Severe Weather/Transmission Interruption,540,263000,
138,2017_Annual_Summary.xls,Tue Dec 05 06:30:00 EST 2017,[RF],"Michigan: Oscoda County, Isabella County, Roscommon County, Ogemaw County;",Severe Weather,,117500,Wed Dec 06 10:00:00 EST 2017
139,2017_Annual_Summary.xls,Tue Dec 05 06:50:00 EST 2017,[SERC],Louisiana:,Vandalism,0,0,Tue Dec 05 09:00:00 EST 2017
140,2017_Annual_Summary.xls,Thu Dec 07 20:00:00 EST 2017,[TRE],Texas: Bexar County;,Severe Weather,,88000,Fri Dec 08 17:00:00 EST 2017
141,2017_Annual_Summary.xls,Fri Dec 08 09:30:00 EST 2017,[SERC],Louisiana: Mississippi:,Severe Weather,,79000,Fri Dec 08 22:30:00 EST 2017
142,2017_Annual_Summary.xls,Fri Dec 08 10:00:00 EST 2017,[SERC],Alabama: Georgia: Mississippi:,Severe Weather,865,301872,Sun Dec 10 20:50:00 EST 2017
143,2017_Annual_Summary.xls,Sun Dec 10 01:25:00 EST 2017,[WECC],"California: Ventura County, Santa Barbara County;",Severe Weather/Transmission Interruption,110,51323,Sun Dec 10 02:30:00 EST 2017
144,2017_Annual_Summary.xls,Tue Dec 12 02:22:00 EST 2017,[NPCC],New York: Saratoga County;,Actual Physical Attack,3,1208,Tue Dec 12 02:25:00 EST 2017
145,2017_Annual_Summary.xls,Wed Dec 13 09:55:00 EST 2017,[NPCC],New York: Suffolk County;,Fuel Supply Deficiency,0,0,Wed Dec 13 14:45:00 EST 2017
146,2017_Annual_Summary.xls,Wed Dec 13 08:50:00 EST 2017,[NPCC],Connecticut: New Haven County[13];,Suspicious Activity,0,0,
147,2017_Annual_Summary.xls,Mon Dec 18 13:00:00 EST 2017,[SERC],Mississippi:,Vandalism,0,0,Mon Dec 18 17:00:00 EST 2017
148,2017_Annual_Summary.xls,Tue Dec 19 08:40:00 EST 2017,[FRCC],Florida: Alachua County;,Vandalism,0,0,Tue Dec 19 10:36:00 EST 2017
149,2017_Annual_Summary.xls,Fri Dec 29 06:15:00 EST 2017,[TRE],Texas: Calhoun County;,Suspicious Activity,,,Fri Dec 29 11:44:00 EST 2017
150,2017_Annual_Summary.xls,Fri Dec 29 07:00:00 EST 2017,[NPCC],New York: Tompkins County;,Fuel Supply Deficiency,210,,
151,2017_Annual_Summary.xls,Sun Dec 31 23:54:00 EST 2017,[WECC],Colorado:,Vandalism,0,0,Mon Jan 01 14:14:00 EST 2018
108,2016_Annual_Summary.xls,Sat Oct 01 12:24:00 EDT 2016,[WECC],California: Mendocino County;,Actual Physical Event,0,0,Sun Oct 02 02:04:00 EDT 2016
109,2016_Annual_Summary.xls,Sun Oct 02 23:30:00 EDT 2016,[WECC],Utah:,Transmission Interruption,50,4000,Wed Oct 05 08:00:00 EDT 2016
110,2016_Annual_Summary.xls,Mon Oct 03 15:09:00 EDT 2016,[TRE],Texas:,Public Appeal,,,Tue Oct 04 19:00:00 EDT 2016
111,2016_Annual_Summary.xls,Wed Oct 05 11:32:00 EDT 2016,[TRE],Texas:,Public Appeal,,,Wed Oct 05 19:00:00 EDT 2016
112,2016_Annual_Summary.xls,Wed Oct 05 15:51:00 EDT 2016,[WECC],California: Imperial County;,Vandalism,0,0,
113,2016_Annual_Summary.xls,Thu Oct 06 09:50:00 EDT 2016,[TRE],Texas:,Public Appeal,,,Thu Oct 06 19:00:00 EDT 2016
114,2016_Annual_Summary.xls,Thu Oct 06 19:30:00 EDT 2016,[FRCC],Florida:,Severe Weather,5600,1200000,Thu Oct 08 18:00:00 EST 16
115,2016_Annual_Summary.xls,Fri Oct 07 08:00:00 EDT 2016,[FRCC],"Florida: Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",Severe Weather,413,165000,Sun Oct 09 13:00:00 EDT 2016
116,2016_Annual_Summary.xls,Fri Oct 07 11:08:00 EDT 2016,[TRE],Texas:,Generation Inadequacy,,,Fri Oct 07 19:00:00 EDT 2016
117,2016_Annual_Summary.xls,Fri Oct 07 16:22:00 EDT 2016,[SERC],Georgia:,Severe Weather,122,36384,Wed Oct 12 11:00:00 EDT 2016
118,2016_Annual_Summary.xls,Fri Oct 07 22:45:00 EDT 2016,[FRCC],Florida:,Severe Weather,,,
119,2016_Annual_Summary.xls,Fri Oct 07 23:00:00 EDT 2016,[SERC],"South Carolina: Allendale County, Bamberg County, Beaufort County, Berkeley County, Charleston County, Chesterfield County, Clarendon County, Colleton County, Darlington County, Dorchester County, Florence County, Georgetown County, Hampton County, Horry County, Jasper County, Kershaw County, Lee County, Marion County, Marlboro County, Orangeburg County, Richland County, Sumter County, Williamsburg County;",Severe Weather,,,
120,2016_Annual_Summary.xls,Sat Oct 08 08:21:00 EDT 2016,[SERC],North Carolina: South Carolina:,Severe Weather,,,Thu Oct 13 17:30:00 EDT 2016
121,2016_Annual_Summary.xls,Sat Oct 08 14:05:00 EDT 2016,[SERC],North Carolina:,Severe Weather,,44875,Sun Oct 09 06:06:00 EDT 2016
122,2016_Annual_Summary.xls,Sat Oct 08 01:10:00 EDT 2016,[SERC],South Carolina:,Severe Weather,1050,290824,
123,2016_Annual_Summary.xls,Mon Oct 10 13:15:00 EDT 2016,[TRE],Texas:,Generation Inadequacy,,,Mon Oct 10 19:00:00 EDT 2016
124,2016_Annual_Summary.xls,Wed Oct 12 12:09:00 EDT 2016,[WECC],Nevada: Clark County;,Vandalism,4,1671,Wed Oct 12 13:16:00 EDT 2016
125,2016_Annual_Summary.xls,Tue Oct 18 14:06:00 EDT 2016,[WECC],"Oregon: Deschutes County, Lake County;",Vandalism,0,0,Fri Oct 21 15:00:00 EDT 2016
126,2016_Annual_Summary.xls,Thu Oct 20 12:30:00 EDT 2016,[WECC],Oregon:,Vandalism,0,0,Thu Oct 20 12:31:00 EDT 2016
127,2016_Annual_Summary.xls,Tue Oct 25 07:40:00 EDT 2016,[SERC],Tennessee: Shelby County;,Vandalism,0,0,Thu Oct 27 07:40:00 EDT 2016
128,2016_Annual_Summary.xls,Wed Oct 26 05:26:00 EDT 2016,[WECC],Wyoming: Sweetwater County;,Vandalism,0,0,Wed Oct 26 05:27:00 EDT 2016
129,2016_Annual_Summary.xls,Fri Oct 28 13:29:00 EDT 2016,[WECC],California: Plumas County;,Islanding,4,482,Fri Oct 28 13:38:00 EDT 2016
130,2016_Annual_Summary.xls,Sat Oct 31 08:06:00 EST 16,[SERC],North Carolina: Stokes County;,Actual Physical Event,0,0,Mon Oct 31 15:53:00 EDT 2016
131,2016_Annual_Summary.xls,Wed Nov 09 11:59:00 EST 2016,[WECC],"California: Stanislaus County, San Joaquin County, Alameda County, Tuolumne County;",Cyber Attack,0,0,Wed Nov 09 18:15:00 EST 2016
132,2016_Annual_Summary.xls,Wed Nov 09 06:44:00 EST 2016,[WECC],California:,Vandalism,0,0,Wed Nov 09 07:44:00 EST 2016
133,2016_Annual_Summary.xls,Tue Nov 01 20:55:00 EDT 2016,[WECC],Washington: Clark County;,Transmission Interruption,0,0,
134,2016_Annual_Summary.xls,Thu Dec 08 01:00:00 EST 2016,[WECC],Oregon: Multnomah County;,Vandalism,0,0,Thu Dec 08 02:30:00 EST 2016
135,2016_Annual_Summary.xls,Sun Dec 11 07:45:00 EST 2016,[WECC],Utah: Utah County;,Vandalism,0,0,Sun Dec 11 07:46:00 EST 2016
136,2016_Annual_Summary.xls,Tue Dec 13 14:09:00 EST 2016,[WECC],California: Riverside County;,Cyber Event,0,0,Tue Dec 13 14:30:00 EST 2016
137,2016_Annual_Summary.xls,Thu Dec 15 06:30:00 EST 2016,[WECC],California: Merced County;,Fuel Supply Deficiency,,,
138,2016_Annual_Summary.xls,Fri Dec 16 07:45:00 EST 2016,[WECC],Oregon: Multnomah County;,Vandalism,0,0,Fri Dec 16 08:45:00 EST 2016
139,2016_Annual_Summary.xls,Mon Dec 26 04:00:00 EST 2016,[WECC],Washington:,Vandalism,0,0,Mon Dec 26 06:00:00 EST 2016
140,2016_Annual_Summary.xls,Wed Dec 28 04:03:00 EST 2016,[WECC],California:,Fuel Supply Deficiency,0,0,Sat Dec 31 06:00:00 EST 2016
141,2016_Annual_Summary.xls,Fri Dec 30 08:55:00 EST 2016,[NPCC],Vermont: Chittenden County;,Other,0,0,Fri Dec 30 08:56:00 EST 2016
142,2016_Annual_Summary.xls,Fri Dec 30 02:30:00 EST 2016,[NPCC],Maine:,Weather or Natural Disaster,,85263,Fri Dec 30 19:00:00 EST 2016
2,2015_Annual_Summary.xls,Wed Jan 07 17:00:00 EST 2015,[SERC],Tennessee,Severe Weather - Winter,,,Thu Jan 08 08:35:00 EST 2015
3,2015_Annual_Summary.xls,Wed Jan 07 17:00:00 EST 2015,[SERC],"Tennessee, Kentucky, Virginia, North Carolina, Georgia, Alabama, Missouri",Severe Weather - Winter,,,Thu Jan 08 08:35:00 EST 2015
